created_at,id,text,company_name,company_sector
2021-02-11 16:39:04,1359904798351323136,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/i99WgTHqbw,Ameriprise Financial,Financials
2021-02-11 16:01:10,1359895261456207873,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/DLo8xrVy8n,Ameriprise Financial,Financials
2021-02-11 16:00:47,1359895164328636422,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/uwDXqcBZ6I,Ameriprise Financial,Financials
2021-02-11 15:02:13,1359880427356393476,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/DMjzJYlgr4,Ameriprise Financial,Financials
2021-02-11 14:26:34,1359871455110987779,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/quuZchhSP7,Ameriprise Financial,Financials
2021-02-11 14:09:50,1359867242897317892,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/7Gq6qSQs8r,Ameriprise Financial,Financials
2021-02-11 14:01:54,1359865245779464192,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/3DRZOZuWR7,Ameriprise Financial,Financials
2021-02-11 12:02:37,1359835226889850880,Ameriprise Financial - $AMP💰 QUOTE$AMP was UP ⬆ on Wed Feb 10Closed at 215.05 USD for a 0.18% gain from previou… https://t.co/z1VQJahRAs,Ameriprise Financial,Financials
2021-02-11 11:51:00,1359832305188040708,One in five people have provided financial assistance to a friend or family member whose finances have suffered due… https://t.co/68Uqjtb9DO,Ameriprise Financial,Financials
2021-02-11 03:02:15,1359699242089140224,"$AMP Ameriprise Financial, Inc Top stock up 159% from low. Close: 215.05 VolvsAvg: 1.10 Liq: $151M https://t.co/IIGOfwrWoF",Ameriprise Financial,Financials
2021-02-11 09:14:29,1359792914734399488,Bearing The Books And Records Burden: Delaware Supreme Court Affirms Section 220 Order In... https://t.co/w8ZzVjHues By @proskauer,AmerisourceBergen Corp,Health Care
2021-02-10 17:03:04,1359548452120756225,"AmerisourceBergen Corp., McKesson, and Cardinal HealthThese are mass murderers.",AmerisourceBergen Corp,Health Care
2021-02-10 05:07:24,1359368345460604929,$ABC:New Insider Filing on AMERISOURCEBERGEN CORP'sDirectorKATHLEEN W HYLE:https://t.co/HqcxO6Sl8P,AmerisourceBergen Corp,Health Care
2021-02-10 03:55:49,1359350333579870213,"On 2021-02-05, COLLIS STEVEN H, Chairman, President CEO of AMERISOURCEBERGEN CORP $ABC, sold 84,651 shares at an av… https://t.co/4GfTSLTNkc",AmerisourceBergen Corp,Health Care
2021-02-09 21:25:22,1359252073116753924,"$ABC:New Insider Filing on AMERISOURCEBERGEN CORP'sChairman, President &amp; CEOSTEVEN H COLLIS:https://t.co/5xkYx1pBVl",AmerisourceBergen Corp,Health Care
2021-02-09 21:10:09,1359248244589625345,"Steven H Collis, Chairman, President &amp; CEO of AMERISOURCEBERGEN CORP - $ABC sold 84651 shares to now own a total of… https://t.co/BtnYGgexPQ",AmerisourceBergen Corp,Health Care
2021-02-06 03:39:15,1357896611926450181,"Weekly (Feb 1-5) #HealthCare Sector, Top Buy Flow #Stocks Animated #StockMarket $ISRG $ABC $PFE Intuitive Surgical,… https://t.co/yhccjyzAtn",AmerisourceBergen Corp,Health Care
2021-02-06 03:39:11,1357896597061869569,"Weekly (Feb 1-5) #HealthCare Sector, Top Buy Flow #Stocks Animated #StockMarket $ISRG $ABC $PFE Intuitive Surgical,… https://t.co/VQF7CpcXdW",AmerisourceBergen Corp,Health Care
2021-02-06 03:39:08,1357896582570549250,"Weekly (Feb 1-5) #HealthCare Sector, Top Buy Flow #Stocks Animated #StockMarket $ISRG $ABC $PFE Intuitive Surgical,… https://t.co/s3HxFOK7DD",AmerisourceBergen Corp,Health Care
2021-02-06 03:39:04,1357896567085092868,"Weekly (Feb 1-5) #HealthCare Sector, Top Buy Flow #Stocks Animated #StockMarket $ISRG $ABC $PFE Intuitive Surgical,… https://t.co/GRPR9DNAaj",AmerisourceBergen Corp,Health Care
2021-02-11 13:58:42,1359864441093951488,$AME New Form 3 for AMETEK Inc.From our Stock News Alerts App,AMETEK Inc,Industrials
2021-02-11 13:07:21,1359851518111870978,$AME - Ametek declares $0.20 dividend https://t.co/0xntMO1NnA,AMETEK Inc,Industrials
2021-02-11 10:03:37,1359805278527631363,"In honor of this year’s International Day of Women and Girls in Science, we wanted to take the time to spotlight Ga… https://t.co/EfgJ7b2OjB",AMETEK Inc,Industrials
2021-02-11 03:00:50,1359698884876992512,"$AME AMETEK, Inc. Top stock up 114% from low. Close: 120.48 VolvsAvg: 0.71 Liq: $117M https://t.co/f3N8V6Nll6",AMETEK Inc,Industrials
2021-02-10 22:41:36,1359633646798467075,$AME Stock Quote Notification for AMETEK Inc.From our Stock News Alerts App,AMETEK Inc,Industrials
2021-02-10 17:23:45,1359553657461686275,$AME New Form SC 13G/A for AMETEK Inc.From our Stock News Alerts App,AMETEK Inc,Industrials
2021-02-10 16:14:26,1359536209844928521,"Equities Analysts Issue Forecasts for AMETEK, Inc.’s Q1 2021 Earnings $AME https://t.co/nPl0TP4ze9",AMETEK Inc,Industrials
2021-02-10 00:24:39,1359297190917726208,"$AME AMETEK, Inc. Top stock up 114% from low. Close: 120.92 VolvsAvg: 0.87 Liq: $153M https://t.co/f3N8V6Nll6",AMETEK Inc,Industrials
2021-02-09 23:16:17,1359279986222510084,$AME Stock Quote Notification for AMETEK Inc.From our Stock News Alerts App,AMETEK Inc,Industrials
2021-02-09 21:45:42,1359257191367258116,"AMETEK, Inc current quarter revenue growth YoY of -11.70% ranked 2833 out of 5459 companies in our database.… https://t.co/sa4Ji0I6DH",AMETEK Inc,Industrials
2021-02-11 15:30:06,1359887441432358921,"Fourth: Amgen Inc. v. Sanofi, 20-1074 (precedential) affirming D. Del. decision invalidating Amgen cholesterol drug… https://t.co/dnk7K19DLd",Amgen Inc,Health Care
2021-02-11 08:33:41,1359782650014167048,"Tumor Necrosis Factor Receptor Superfamily Member 18 Market Competitor Analysis, Market Strategy, Size, Share, Grow… https://t.co/ZwzGdILcOI",Amgen Inc,Health Care
2021-02-11 00:58:42,1359668149210263553,$AMGN Amgen Inc. SEC Filing: Form 4 https://t.co/92ov58P7tK,Amgen Inc,Health Care
2021-02-11 00:46:15,1359665014819483658,$AMGN New Form 4 for Amgen Inc.From our Stock News Alerts App,Amgen Inc,Health Care
2021-02-10 17:23:53,1359553691016118273,$AMGN New Form SC 13G/A for Amgen Inc.From our Stock News Alerts App,Amgen Inc,Health Care
2021-02-10 11:58:37,1359471835100946434,"[ $AMGN ] Amgen Inc. Total revenues, Net income, Earnings per share for last 12 years via @10qreports.  https://t.co/SHgdan7jzK",Amgen Inc,Health Care
2021-02-10 07:34:23,1359405335132459010,"$AMGN:New Insider Filing on AMGEN INC'sEVP, HRLORI A JOHNSTON:https://t.co/8taCDp0U9w",Amgen Inc,Health Care
2021-02-10 01:15:36,1359310011604865024,$AMGN Amgen Inc. SEC Filing: Form 4 https://t.co/wWf3919Up3,Amgen Inc,Health Care
2021-02-10 01:09:20,1359308433984524292,$AMGN New Form 4 for Amgen Inc.From our Stock News Alerts App,Amgen Inc,Health Care
2021-02-09 22:02:07,1359261319594139649,$AMGN New Form S-4 for Amgen Inc.From our Stock News Alerts App,Amgen Inc,Health Care
2021-02-10 22:15:52,1359627169685590016,FORM 10-K  #AnnualReport  recently SEC filed.  $APH AMPHENOL CORP /DE/  https://t.co/b973RBoAl7,Amphenol Corp,Information Technology
2021-02-04 15:03:05,1357343929679548418,"Filing Alert, FORM 8-K [Press/News Current Report] available.  $APH AMPHENOL CORP /DE/  https://t.co/yxaXiNTSj3",Amphenol Corp,Information Technology
2021-02-11 14:15:43,1359868721737523206,"RT @stpiepbbs: Join the Technical session of #SCOUT2021 with  Mr. Sunil Kuppathil, Corporate Account Manager, Analog Devices Inc @15:00hrs,…","Analog Devices, Inc.",Information Technology
2021-02-11 11:46:29,1359831168716165121,"RT @stpiepbbs: Join the Technical session of #SCOUT2021 with  Mr. Sunil Kuppathil, Corporate Account Manager, Analog Devices Inc @15:00hrs,…","Analog Devices, Inc.",Information Technology
2021-02-11 11:45:50,1359831005947826178,"RT @stpiepbbs: Sunil Kuppathil,  Analog Devices Inc. emphasized on several emerging areas including Autonomous Transportation, Next-gen con…","Analog Devices, Inc.",Information Technology
2021-02-11 10:35:46,1359813370552066054,"RT @stpiepbbs: Sunil Kuppathil,  Analog Devices Inc. emphasized on several emerging areas including Autonomous Transportation, Next-gen con…","Analog Devices, Inc.",Information Technology
2021-02-11 10:19:11,1359809196397592578,"RT @stpiepbbs: Join the Technical session of #SCOUT2021 with  Mr. Sunil Kuppathil, Corporate Account Manager, Analog Devices Inc @15:00hrs,…","Analog Devices, Inc.",Information Technology
2021-02-11 10:17:52,1359808866112987137,"RT @stpiepbbs: Sunil Kuppathil,  Analog Devices Inc. emphasized on several emerging areas including Autonomous Transportation, Next-gen con…","Analog Devices, Inc.",Information Technology
2021-02-11 10:03:54,1359805351948910594,"RT @stpiepbbs: Sunil Kuppathil,  Analog Devices Inc. emphasized on several emerging areas including Autonomous Transportation, Next-gen con…","Analog Devices, Inc.",Information Technology
2021-02-11 08:03:14,1359774986173468676,"RT @stpiepbbs: Join the Technical session of #SCOUT2021 with  Mr. Sunil Kuppathil, Corporate Account Manager, Analog Devices Inc @15:00hrs,…","Analog Devices, Inc.",Information Technology
2021-02-11 08:00:58,1359774413042798594,"RT @stpiepbbs: Sunil Kuppathil,  Analog Devices Inc. emphasized on several emerging areas including Autonomous Transportation, Next-gen con…","Analog Devices, Inc.",Information Technology
2021-02-11 05:41:21,1359739281028227072,"RT @stpiepbbs: Join the Technical session of #SCOUT2021 with  Mr. Sunil Kuppathil, Corporate Account Manager, Analog Devices Inc @15:00hrs,…","Analog Devices, Inc.",Information Technology
2021-02-05 19:49:21,1357778357815889920,"Ro Khanna has as much as $7,454,817 invested in the fossil fuel industry. Investments include the following corpora… https://t.co/6zFz8KYeut",Andeavor,Energy
2021-02-11 16:10:07,1359897511947870208,"Press Release: Ansys Elite Channel Partner and Stratasys Diamond Channel Partner, PADT Announces Jim Sanford as Vic… https://t.co/G8D5B2KjmD",ANSYS,Information Technology
2021-02-11 16:10:06,1359897509481623554,"Press Release: Ansys Elite Channel Partner and Stratasys Diamond Channel Partner, PADT Announces Jim Sanford as Vic… https://t.co/vUivuRKCHR",ANSYS,Information Technology
2021-02-11 16:03:01,1359895728252801024,Join us as we take a look at the latest @Ansys HFSS release and its new groundbreaking Mesh Fusion technology! https://t.co/Yi04EhdngC,ANSYS,Information Technology
2021-02-11 15:30:14,1359887476869849092,Get a deep understanding of simulation process and data management challenges in our latest @Ansys Minerva webinar. https://t.co/TP0XKCtPSG,ANSYS,Information Technology
2021-02-11 15:21:43,1359885331927994369,"RT @ANSYS: This #AnsysStartup is bringing the world into the future, faster: https://t.co/kEZmFRoAyF",ANSYS,Information Technology
2021-02-11 15:15:41,1359883812906229761,RT @cadfem_in: Simulate the rolling bearings easily and precisely with #CADFEM Rolling Bearing inside ANSYS #Extension. Learn how Rolling b…,ANSYS,Information Technology
2021-02-11 15:02:20,1359880455735160833,Learn how you can leverage Ansys Granta MI to be compliant with the EU’s Medical Device Regulation when it goes int… https://t.co/8jdqs7MuWp,ANSYS,Information Technology
2021-02-11 14:55:02,1359878618206392323,Find out about the #Creo-#ANSYS partnership and how you can benefit from it on February 18th!… https://t.co/uahViJiNRn,ANSYS,Information Technology
2021-02-11 14:50:07,1359877381704454146,Are you ready to meet the standards laid out in SAE J3168? https://t.co/ULZa82k8jj,ANSYS,Information Technology
2021-02-11 14:48:50,1359877058411851778,"Quality Project in Chennai, Tamil Nadu, India: molding, ansys, catia, nissan https://t.co/XDp3Kzbhct",ANSYS,Information Technology
2021-02-11 14:30:38,1359872475593662464,"@mcuban discussing business w/ China, their human rights violations inc ethnic cleansing, Cuban replied, ""They're n… https://t.co/ejhQL2fIiR",Anthem Inc.,Health Care
2021-02-11 14:15:09,1359868581362688003,Retweet selected by the https://t.co/11ojAZA3Wf team |  Anthem Inc (NYSE:ANTM) to Post Q3 2021 Earnings of $6.61 Pe… https://t.co/hQvGlbuOtT,Anthem Inc.,Health Care
2021-02-11 03:21:02,1359703965894643713,RT @MarkDice: The NBA just issued a mandate that all stadiums must play the National Anthem before games in response to Marxist Cuban quiet…,Anthem Inc.,Health Care
2021-02-11 02:56:16,1359697732433289218,"RT @realStanVG: This should happen everywhere. If you think the anthem needs to be played before sporting events, then play it before every…",Anthem Inc.,Health Care
2021-02-11 01:57:31,1359682948195229699,"@mcuban @NBA @POTUS It is truly amazing to me that all those that have hated on our past president for EVERYTHING,… https://t.co/beF08PyE0V",Anthem Inc.,Health Care
2021-02-10 22:34:29,1359631855968993282,I like how everyone is blowing up on Mark Cuban for deciding to stop playing the anthem but where was the anger soo… https://t.co/KnbmrAIZwG,Anthem Inc.,Health Care
2021-02-10 19:40:41,1359588117330731010,"RT @FASTGraphs: These Are Great Companies: But They Are Not Currently Prudent Investments: Part 2Apple Inc (AAPL), Microsoft (MSFT), Qualc…",Anthem Inc.,Health Care
2021-02-10 19:16:10,1359581948528775172,It took people like 3 weeks into the preseason to realize Kaep was sitting for the anthem.Mavs don’t play the ant… https://t.co/7g080DqFcX,Anthem Inc.,Health Care
2021-02-10 18:34:41,1359571508276957192,"RT @FASTGraphs: These Are Great Companies: But They Are Not Currently Prudent Investments: Part 2Apple Inc (AAPL), Microsoft (MSFT), Qualc…",Anthem Inc.,Health Care
2021-02-10 18:08:58,1359565035799015424,"These Are Great Companies: But They Are Not Currently Prudent Investments: Part 2Apple Inc (AAPL), Microsoft (MSFT… https://t.co/gtEO5z2nF6",Anthem Inc.,Health Care
2021-02-11 16:47:09,1359906832161140736,RT @JacobsonGroup: Don't miss the complimentary webinar highlighting the results of our Semi-Annual Insurance Labor Outlook Study today at…,Aon plc,Financials
2021-02-11 16:46:20,1359906626703151105,RT @JacobsonCareers: Curious about the outlook for the #insuranceindustry's labor market? Don't miss this complimentary webinar highlightin…,Aon plc,Financials
2021-02-11 16:43:57,1359906025671962629,@CoverWallet @Aon_plc @Chubb @ChubbEurope @AonFrance So proud to announce our first launch in EMEA since we're part… https://t.co/OuNSBSoK4R,Aon plc,Financials
2021-02-11 16:43:24,1359905887352201221,"RT @CoverWallet: Bonjour! 🇫🇷🇫🇷🇫🇷 Powered by CoverWallet, @Aon_plc launched a new digital insurance platform for SMEs in France with @Chubb…",Aon plc,Financials
2021-02-11 16:38:38,1359904687907028995,@Aon_plc has partnered with @Chubb to provide small and medium-sized businesses in France with an efficient means t… https://t.co/Rh7E2jM4MX,Aon plc,Financials
2021-02-11 16:32:01,1359903024295116811,RT @JacobsonGroup: Don't miss the complimentary webinar highlighting the results of our Semi-Annual Insurance Labor Outlook Study today at…,Aon plc,Financials
2021-02-11 16:31:51,1359902982616285184,RT @JacobsonCareers: Curious about the outlook for the #insuranceindustry's labor market? Don't miss this complimentary webinar highlightin…,Aon plc,Financials
2021-02-11 16:26:37,1359901665382572035,RT @JacobsonGroup: Don't miss the complimentary webinar highlighting the results of our Semi-Annual Insurance Labor Outlook Study today at…,Aon plc,Financials
2021-02-11 15:51:07,1359892732710424581,We've partnered with the @LPGA to discuss how to work with partners creatively and successfully to expand DE&amp;I mess… https://t.co/gQp1RHfWPy,Aon plc,Financials
2021-02-11 15:49:12,1359892247777583105,"Bonjour! 🇫🇷🇫🇷🇫🇷 Powered by CoverWallet, @Aon_plc launched a new digital insurance platform for SMEs in France with… https://t.co/D5piCz79l9",Aon plc,Financials
2021-02-11 12:38:00,1359844131317551104,Apache Corporation welcomes Lamar McKay to its Board of Directors @ApacheCorp $APA https://t.co/ckliNVwm9l,Apache Corporation,Energy
2021-02-11 11:30:09,1359827057744691200,Lamar McKay Appointed to Apache Corporation Board of Directors https://t.co/wN454LKqS1,Apache Corporation,Energy
2021-02-10 21:43:21,1359618984564453380,$APA New Form SC 13G for Apache CorporationFrom our Stock News Alerts App,Apache Corporation,Energy
2021-02-10 17:22:44,1359553398245384193,$APA New Form SC 13G/A for Apache CorporationFrom our Stock News Alerts App,Apache Corporation,Energy
2021-02-10 17:02:45,1359548369669156873,EX-BP UPSTREAM CHIEF JOINS APACHE BOARDApache Corporation today announced the appointment of Lamar McKay to its bo… https://t.co/RD76Ji97qA,Apache Corporation,Energy
2021-02-10 13:07:00,1359489043751436293,$APA Lamar McKay Appointed to Apache Corporation Board of DirectorsFrom our Stock News Alerts App,Apache Corporation,Energy
2021-02-10 13:01:31,1359487662621655047,"$APA [15s. delayed]: Issued Press Release on February 10, 08:00:00: Lamar McKay Appointed to Apache Corporation Boa… https://t.co/uC0f2BaZaJ",Apache Corporation,Energy
2021-02-10 13:00:02,1359487287323750400,$APA Lamar McKay Appointed to Apache Corporation Board of Directorshttps://t.co/AHBefQxC1f,Apache Corporation,Energy
2021-02-09 22:24:21,1359266916083326984,$APA New Form 8-K for Apache CorporationFrom our Stock News Alerts App,Apache Corporation,Energy
2021-02-09 17:38:26,1359194962139693056,$APA New Form 3 for Apache CorporationFrom our Stock News Alerts App,Apache Corporation,Energy
2021-02-10 14:30:27,1359510042400194560,Investment opportunity ⭐️One 3 bed and one 1 bed apartment close to the promenade in New Brighton.Professional te… https://t.co/qNCYAABT4w,Apartment Investment & Management,Real Estate
2021-02-09 21:44:30,1359256886055481348,$AIV Apartment Investment and Management Company SEC Filing: Form S-8 POS https://t.co/shQkqpJPwq,Apartment Investment & Management,Real Estate
2021-02-09 10:28:02,1359086649594925056,Balfour Beatty Communities Expands Portfolio with Investment in 135-Unit Moretti Apartment Community in Upscale Bir… https://t.co/0a83G0fCwb,Apartment Investment & Management,Real Estate
2021-02-08 23:06:43,1358915192181112841,APARTMENT INVESTMENT &amp; MANAGEMENT CO (0000922864) (Filer) https://t.co/K4icLJyfQp  #SecuritiesExchangeCommission… https://t.co/yPHaSHtSUO,Apartment Investment & Management,Real Estate
2021-02-08 22:06:46,1358900103231270912,$AIV Apartment Investment and Management Company SEC Filing: Form 8-K/A https://t.co/IczzS8uLS3,Apartment Investment & Management,Real Estate
2021-02-08 22:03:50,1358899364173873155,$AIV / Apartment Investment &amp; Management files form 8-K/A -  -  8-K/A https://t.co/5wjtOruB6h,Apartment Investment & Management,Real Estate
2021-02-05 09:02:45,1357615637774893057,Apartment Investment and Management Company current quarter revenue growth YoY of -6.30% ranked 2536 out of 5433 co… https://t.co/wnEvdxdLxG,Apartment Investment & Management,Real Estate
2021-02-04 11:10:49,1357285478412607488,Alert [Press/News Current Report] / Form 8-K filed with the SEC  $AIV APARTMENT INVESTMENT &amp; MANAGEMENT CO  https://t.co/eD60qeCHUh,Apartment Investment & Management,Real Estate
2021-02-11 16:57:22,1359909402917154816,BUYsignal Apple Inc at 135.41  Signaltime was 2021/02/11 16:56:47,Apple Inc.,Information Technology
2021-02-11 16:56:11,1359909106266513410,SELLsignal Apple Inc at 134.85  Signaltime was 2021/02/11 16:55:37,Apple Inc.,Information Technology
2021-02-11 16:55:09,1359908845078913030,BUYsignal Apple Inc at 135.41  Signaltime was 2021/02/11 16:54:34,Apple Inc.,Information Technology
2021-02-11 16:53:34,1359908447735738368,SELLsignal Apple Inc at 134.96  Signaltime was 2021/02/11 16:53:00,Apple Inc.,Information Technology
2021-02-11 16:50:24,1359907651728080897,"SCOTIA CAPITAL INC.,has filed Form 13F for Q4 2020.Opened NEW positions in $ABNB $ACWV $AGI $ALB $ALGN $AMC $AMCR… https://t.co/stJVcsJOUj",Apple Inc.,Information Technology
2021-02-11 16:50:12,1359907602541539330,$SON American Century Investment Management INC has filed Form SC 13G with SEC. Reporting 5.14% Ownership.https://t.co/t5CkFUZh7T,Apple Inc.,Information Technology
2021-02-11 16:50:12,1359907601035722752,$OBNK American Century Investment Management INC has filed Form SC 13G with SEC. Reporting 5.04% Ownership.https://t.co/t5CkFUZh7T,Apple Inc.,Information Technology
2021-02-11 16:50:07,1359907580500393987,BUYsignal Apple Inc at 135.41  Signaltime was 2021/02/11 16:49:33,Apple Inc.,Information Technology
2021-02-11 16:48:22,1359907139855261699,SELLsignal Apple Inc at 135.08  Signaltime was 2021/02/11 16:47:48,Apple Inc.,Information Technology
2021-02-11 16:47:00,1359906796752756736,@JemimaFr @LausVeneris @JaneyGodley @EE It already is. Across Europe the USB-C standard is now what must be used on… https://t.co/UN3du62ZdG,Apple Inc.,Information Technology
2021-02-11 05:12:00,1359731893319708674,"#jobs #opportunity in Santa Clara, CA - Optical Metrology Application Development Engineer - (E3) @ Applied Materia… https://t.co/pt2xoFyEu1",Applied Materials Inc,Information Technology
2021-02-11 02:59:54,1359698646749614083,"$AMAT Applied Materials, Inc. - Top stock up 187% from low. Close: 105.88 VolvsAvg: 0.75 Liq: $523M https://t.co/0OhG1pkJeO",Applied Materials Inc,Information Technology
2021-02-10 23:31:32,1359646212069072897,"RT @goinhouse: Now Hiring: Corporate Counsel – Licensing, Technology Transactions, Business Development at Applied Materials, Inc. (Santa C…",Applied Materials Inc,Information Technology
2021-02-10 21:54:15,1359621727886655498,RT @DWB_4: - Daqo New Energy- Sprout Social- Bilibili- Penn National Gaming- ROKU- Sea Limited- LVMH- Tencent music Entertainment Gr…,Applied Materials Inc,Information Technology
2021-02-10 21:03:04,1359608850383536131,"#iexStock Latest Prices:-Applied Materials Inc.-Regeneron Pharmaceuticals, Inc.-Illumina Inc-Eshraq Investments… https://t.co/WagHa1x3Z5",Applied Materials Inc,Information Technology
2021-02-10 17:22:47,1359553413936209923,"$AMAT New Form SC 13G/A for Applied Materials, Inc.From our Stock News Alerts App",Applied Materials Inc,Information Technology
2021-02-10 08:03:02,1359412546604724225,"NDT Job - TX Texas - United States - Local Level II UT/Field ISO Tech - Orange, TX: Applied Technical Services Inc.… https://t.co/vj6Tc3DnrS",Applied Materials Inc,Information Technology
2021-02-10 07:22:46,1359402413099253771,- Daqo New Energy- Sprout Social- Bilibili- Penn National Gaming- ROKU- Sea Limited- LVMH- Tencent music Ent… https://t.co/LEEfe3ELVU,Applied Materials Inc,Information Technology
2021-02-10 00:58:46,1359305778272862208,"I'd really like to go back to my timeline, start over and get a job at Applied Materials, Inc.",Applied Materials Inc,Information Technology
2021-02-10 00:53:03,1359304338447990789,"APPLIED MATERIALS, INC. VOTE!",Applied Materials Inc,Information Technology
2021-02-11 11:03:55,1359820455809593347,"BlackBerry Inc. $BB announced that Motional, a vehicle maker backed by Hyundai Motor Company GDR $HYMTF) and Aptiv… https://t.co/i3xtczqus6",Aptiv Plc,Consumer Discretionary
2021-02-11 03:07:00,1359700435448258562,$APTV Aptiv PLC Ordinary Shares Top stock up 350% from low. Close: 149.89 VolvsAvg: 0.65 Liq: $213M https://t.co/fTHnjxsRfc,Aptiv Plc,Consumer Discretionary
2021-02-10 23:29:09,1359645612833128450,"RT @silberschmelzer: $BB announced that Motional, a vehicle maker backed by @Hyundai  Motor Company and Aptiv PLC $APTV, will be the first…",Aptiv Plc,Consumer Discretionary
2021-02-10 15:40:41,1359527717943865344,"@PowersJoJo @wsbmod On Tuesday, BlackBerry Inc. (NYSE: BB) announced that Motional, a vehicle maker backed by Hyund… https://t.co/Q9NWS41Pib",Aptiv Plc,Consumer Discretionary
2021-02-10 15:40:34,1359527687962980357,"@CameronSparks3 @wsbmod On Tuesday, BlackBerry Inc. (NYSE: BB) announced that Motional, a vehicle maker backed by H… https://t.co/ILuk6zYPXj",Aptiv Plc,Consumer Discretionary
2021-02-10 13:43:06,1359498128399949832,"RT @ElItalianoFB: BlackBerry Inc. (NYSE: $BB) announced that Motional, a vehicle maker backed by Hyundai Motor Company GDR (OTC: $HYMTF) an…",Aptiv Plc,Consumer Discretionary
2021-02-10 11:46:53,1359468882189316097,"RT @ElItalianoFB: BlackBerry Inc. (NYSE: $BB) announced that Motional, a vehicle maker backed by Hyundai Motor Company GDR (OTC: $HYMTF) an…",Aptiv Plc,Consumer Discretionary
2021-02-10 10:45:12,1359453357363122177,"BlackBerry Inc. (NYSE: $BB) announced that Motional, a vehicle maker backed by Hyundai Motor Company GDR (OTC:… https://t.co/Qlmo2wD6Vj",Aptiv Plc,Consumer Discretionary
2021-02-10 08:47:49,1359423818163453959,"$BB announced that Motional, a vehicle maker backed by @Hyundai  Motor Company and Aptiv PLC $APTV, will be the fir… https://t.co/sIdc2ECgEe",Aptiv Plc,Consumer Discretionary
2021-02-10 00:30:50,1359298745616195597,$APTV Aptiv PLC Ordinary Shares Top stock up 350% from low. Close: 148.28 VolvsAvg: 0.40 Liq: $136M https://t.co/fTHnjxsRfc,Aptiv Plc,Consumer Discretionary
2021-02-10 09:05:14,1359428200414216193,"Major Driver for the Global Propylene Glycol Market | Dow Chemical Company, LyondellBasell Industries, Archer Danie… https://t.co/LBlqQW0Jzt",Archer-Daniels-Midland Co,Consumer Staples
2021-02-09 11:55:18,1359108612937949188,"Wheat Fiber Market Massive Growth in 2021 with top key players - Cargill Incorporated, Du Pont de Nemours and Compa… https://t.co/RM7aSg2ZKC",Archer-Daniels-Midland Co,Consumer Staples
2021-02-10 22:23:17,1359629036750852098,@WomaninHavana Deepwater Horizon caused 11 deaths. Grenfell fire killed 72. It cost BP $61billion to clean up. Why… https://t.co/wvahWra93V,Arconic Inc,Industrials
2021-02-11 10:39:59,1359814432122171396,"""We invited @appzen in and they had taken some of our data and shown what the savings could potentially be. And as… https://t.co/5zfPVpT7Ys",Arthur J. Gallagher & Co.,Financials
2021-02-11 00:13:03,1359656657693929474,$AJG New Form 5 for Arthur J. Gallagher &amp; Co.From our Stock News Alerts App,Arthur J. Gallagher & Co.,Financials
2021-02-10 23:34:26,1359646941517402114,$AJG New Form 4 for Arthur J. Gallagher &amp; Co.From our Stock News Alerts App,Arthur J. Gallagher & Co.,Financials
2021-02-10 18:50:36,1359575510481788929,"""Companies that thrive looked at the existing process and executed some level of transformation to ensure employee… https://t.co/U0A6Lvza3n",Arthur J. Gallagher & Co.,Financials
2021-02-10 17:21:59,1359553211401723905,$AJG New Form SC 13G/A for Arthur J. Gallagher &amp; Co.From our Stock News Alerts App,Arthur J. Gallagher & Co.,Financials
2021-02-10 06:03:32,1359382474472624131,Arthur J. Gallagher &amp; Co. Acquires Air-Sur of Florida https://t.co/yF7YQg0V1e,Arthur J. Gallagher & Co.,Financials
2021-02-09 23:40:59,1359286202713575424,"（#Insurance）Arthur J. Gallagher &amp; Co. announced the acquisition of Ormond Beach, Fla.-based Air-Sur, Inc. Terms of… https://t.co/VjBfHdcarx",Arthur J. Gallagher & Co.,Financials
2021-02-09 21:08:51,1359247917228433409,"Gallagher is growing in the U.S. with acquisition of Florida based Air-Sur, Inc.💡Read the full press release here… https://t.co/Klvc0YIhky",Arthur J. Gallagher & Co.,Financials
2021-02-09 13:32:25,1359133049942908930,$AJG NEW ARTICLE : Arthur J. Gallagher &amp; Co. buys Air-Sur https://t.co/WOcQwCC3OA Get all the latest $AJG related n… https://t.co/aDgg144mKr,Arthur J. Gallagher & Co.,Financials
2021-02-09 13:26:44,1359131619974467587,$AJG - Arthur J. Gallagher &amp; Co. buys Air-Sur https://t.co/DpSkKrypVl,Arthur J. Gallagher & Co.,Financials
2021-02-11 16:06:05,1359896496678658059,"REVERSALtoDOWN: $AIZ Assurant, Inc https://t.co/aQ7XmoEDyZ 📉 🔜 TradeIdeas via ⟶ https://t.co/ZgCyz4rX3x",Assurant Inc,Financials
2021-02-11 03:03:20,1359699512881680384,"AIZ Stock | Assurant Inc Q4 2020 Earnings Callhttps://t.co/NkeuQk6gN4Assurant EPS beats by $0.24, beats on revenue$AIZ #earnings",Assurant Inc,Financials
